num,smiles,logBB,BBB+/BBB-,predictions
1714,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)C1CCCC[C@H]1N1CCCC1,,BBB+,0.9086004886666663
1715,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@@H](CN1CCCC1)c1ccccc1,,BBB+,5.333107776
1716,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@H]1CC[C@@]2(CCCO2)C[C@@H]1N1CCCC1,,BBB+,-0.213269336
1717,CN(C(=O)Cc1ccccc1N)[C@@H](CN1CC[C@@H](O)C1)c1ccccc1,,BBB-,12.592172497999995
1718,CN(C)C(=O)C1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,,BBB+,6.5343842389999995
1719,CN(C)C(=O)CCNc1ccc(Br)cc1,,BBB+,5.8018685360000015
1720,CN(C)C(=O)COC1c2ccccc2CCc2ccccc21,,BBB+,8.214199437000001
1721,CN(C)C(=O)OC1N=C(c2ccccc2)c2cc(Cl)ccc2N(C)C1=O,,BBB+,12.667953203999993
1722,CN(C)C(=O)c1nc(CNC(=O)CN)n(-c2ccc(Cl)cc2C(=O)c2ccccc2Cl)n1,,BBB+,16.724782670000014
1723,CN(C)C(C)(CO)Cc1ccc(Cl)c(Cl)c1,,BBB+,5.318767647000003
1724,CN(C)C/C=C(/c1ccc(Br)cc1)c1cccnc1,,BBB+,7.740118058999997
1725,CN(C)C1=NC(=O)C(c2ccccc2)O1,,BBB+,8.382444343333338
1726,CN(C)C1C(=O)C(C(=O)NCN2CCN(C(=N)N=C(N)N)CC2)=C(O)C2(O)C(=O)C3=C(O)c4c(O)cccc4C(C)(O)C3CC12,,BBB-,32.01716251999999
1727,CN(C)C1C(=O)C(C(=O)NCN2CCN(CCO)CC2)=C(O)C2(O)C(=O)C3=C(O)c4c(O)cccc4C(C)(O)C3CC12,,BBB-,30.851952949999983
1728,CN(C)C1CCc2[nH]c3c(F)cc(F)cc3c2C1,,BBB+,8.610301430000005
1729,CN(C)C1CCc2[nH]c3ccccc3c2C1,,BBB+,7.927785930000003
1730,CN(C)CC#CC=C1c2ccccc2C=Cc2ccccc21,,BBB+,7.431101249999998
1731,CN(C)CC(=O)C=C1c2ccccc2CCc2ccccc21,,BBB+,9.365213406999997
1732,CN(C)CC(=O)N1c2ccccc2Sc2ccccc21,,BBB+,8.882443147000002
1733,CN(C)CC(CN1c2ccccc2Sc2ccccc21)N(C)C,,BBB+,10.769732089999993
1734,CN(C)CC(O)C(c1ccccc1)c1ccc(Cl)cc1,,BBB+,8.388210284
1735,CN(C)CC(Oc1ccccc1)Oc1ccccc1,,BBB+,8.451571883000003
1736,CN(C)CC/C=C1/c2ccccc2COc2ccccc21,,BBB+,8.198951698999998
1737,CN(C)CC/C=C1/c2ccccc2CSc2ccccc21,,BBB+,6.506354226
1738,CN(C)CC/C=C1/c2ccccc2Sc2ccc(Cl)cc21,,BBB+,4.895345692
1739,CN(C)CC1=Cc2ccccc2Sc2ccccc21,,BBB+,8.645166082000001
1740,CN(C)CC1COC2(O1)c1ccccc1COc1ccccc12,,BBB+,9.32949729
1741,CN(C)CCC(c1ccccc1)C1CCCCC1,,BBB+,-0.317177559
1742,CN(C)CCC1(C)OCCC2=C1c1ccccc1C2,,BBB+,3.720593373999998
1743,CN(C)CCC1(c2ccccc2)C=Cc2ccccc21,,BBB+,7.098213378999998
1744,CN(C)CCC=C1c2ccccc2C(C)(C)c2ccccc21,,BBB+,4.578791047000002
1745,CN(C)CCC=C1c2ccccc2Sc2ccccc21,,BBB+,7.382904751000002
1746,CN(C)CCCC1c2ccccc2Nc2ccc(Cl)cc21,,BBB+,4.204642157
1747,CN(C)CCCN1c2ccccc2C(C)(C)c2ccccc21,,BBB+,7.90964953
1748,CN(C)CCCN1c2ccccc2C(c2ccccc2)=Nc2cccnc21,,BBB+,9.165282856999996
1749,CN(C)CCCN1c2ccccc2C=Cc2ccccc21,,BBB+,8.368770937
1750,CN(C)CCCN1c2ccccc2C=Cc2sccc21,,BBB+,7.793806197
1751,CN(C)CCCN1c2ccccc2CC(=O)c2ccccc21,,BBB+,9.235618766999998
1752,CN(C)CCCN1c2ccccc2CCc2ccc(C#N)cc21,,BBB+,8.938966928999998
1753,CN(C)CCCN1c2ccccc2Sc2cccnc21,,BBB+,10.10741994
1754,CN(C)CCCn1c(=O)c2ccccc2c2ccccc21,,BBB+,9.350777643
1755,CN(C)CCCn1c(=O)n(-c2ccccc2)c2cc(Cl)ccc21,,BBB+,12.820669479999987
1756,CN(C)CCCn1c2c(c3ccccc31)CCCCCC2,,BBB+,7.866669696999999
1757,CN(C)CCCn1cc(-c2ccccc2)c(-c2ccccc2)n1,,BBB+,8.742587898999995
1758,CN(C)CCN(C)n1cc(-c2ccccc2)c2ccccc21,,BBB+,9.654759166999995
1759,CN(C)CCN(Cc1cccs1)c1ccccn1,,BBB+,12.375635099999997
1760,CN(C)CCN1C(=O)CC(c2ccccc2)Sc2ccccc21,,BBB+,8.403847488999997
1761,CN(C)CCN1C(=O)c2ccccc2N(C)c2ccccc21,,BBB+,7.819786163000003
1762,CN(C)CCN1CCN(c2cccc(Cl)c2)C1=O,,BBB+,7.644225103000002
1763,CN(C)CCO,,BBB+,9.633527340000008
1764,CN(C)CCOC(=O)CCC1CCCCC1,,BBB+,0.3621433790000003
1765,CN(C)CCOC(=O)COc1ccc(Cl)cc1,,BBB+,16.55712331999999
1766,CN(C)CCOC(C)(c1ccccc1)c1ccc(Cl)cc1,,BBB+,7.656409551999998
1767,CN(C)CCOC(c1ccccc1)c1ccc(Br)cc1,,BBB+,7.647196038999998
1768,CN(C)CCOC(c1ccccc1)c1ccccc1C(C)(C)C,,BBB+,6.204945931000001
1769,CN(C)CCOC1(Cc2ccccc2)CC2CCC1(C)C2(C)C,,BBB+,0.2687229660000002
1770,CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21,,BBB+,5.606135612
1771,CN(C)CCON=C1c2ccccc2CCc2ccccc21,,BBB+,9.087245442999999
1772,CN(C)CC[C@]1(c2ccccc2)CCc2ccccc2C1=O,,BBB+,9.008219702999998
1773,CN(C)CCc1c[nH]c2cccc(OP(=O)(O)O)c12,,BBB+,11.328161416666662
1774,CN(C)CCc1ccccn1,,BBB+,7.741103089999999
1775,CN(C)CCn1cnc2c1c(=O)n(C)c(=O)n2C,,BBB+,19.405604899999997
1776,CN(C)CCn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3csc(N)n3)[C@H]2SC1,,BBB-,33.83892013333334
1777,CN(C)Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,,BBB+,16.56179334399998
1778,CN(C)S(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1ccccc1S2,,BBB+,13.875805352919992
1779,CN(C)[C@@H](CCOc1cccc2ccccc12)c1ccccc1,,BBB+,5.664432199
1780,CN(C)[C@@H]1C(=O)C(C(=O)NC(C(=O)O)N2CCN(CCO)CC2)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,,BBB-,35.75880785
1781,CN(C)[C@@H]1C(=O)C(C(=O)NCN2CCCC(C(=O)O)C2)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,,BBB-,30.145929868333315
1782,CN(C)[C@@H]1C(=O)C(C(=O)NCNC(C(=O)NC2C(=O)N3C2SC(C)(C)C3C(=O)O)c2ccccc2)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,,BBB-,38.023171510000005
1783,CN(C)[C@@H]1C(=O)C(C(=O)NCO)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)ccc(Cl)c4[C@@](C)(O)[C@H]3C[C@@H]12,,BBB-,26.374840195000004
1784,CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)ccc(Cl)c4[C@@H](O)[C@H]3C[C@@H]12,,BBB-,23.498908215000018
1785,CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)ccc(Cl)c4[C@@](C)(O)[C@H]3C[C@@H]12,,BBB-,22.87442511500002
1786,CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)ccc([N+](=O)[O-])c4C[C@H]3C[C@@H]12,,BBB-,26.664328424999997
1787,CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@H](O)[C@H]3C[C@@H]12,,BBB-,23.43902392500001
1788,CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,,BBB-,23.27148932500001
1789,CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12,,BBB-,27.381873425000002
1790,CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(ccc(N)c4O)C[C@H]3C[C@@H]12,,BBB-,23.731147225000008
1791,CN(C)c1cnccn1,,BBB+,8.854685541057142
1792,CN(C/C=C/c1ccccc1)CCOC(c1ccccc1)c1ccccc1,,BBB+,3.3824819059999998
1793,CN(CCCN1c2ccccc2CCc2ccccc21)CC(=O)c1ccc(Cl)cc1,,BBB+,3.391535599
1794,CN(CCN(C)CNC(=O)C1=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@H]2[C@H](N(C)C)C1=O)CNC(=O)C1=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@H]2[C@H](N(C)C)C1=O,,BBB-,41.14089499
1795,CN(CCc1cc2cccc3c2n1-c1ccccc1CC3)Cc1ccccc1,,BBB+,3.9658534329999986
1796,CN(N=O)C(=O)N[C@H]1[C@@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O,,BBB-,19.163701508928572
1797,CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21,,BBB+,6.911813760000004
1798,CN1C(=O)C(O)N=C(c2ccccc2Cl)c2cc(Cl)ccc21,,BBB+,8.150790977999998
1799,CN1C(=O)C(O)N=C(c2ccccc2F)c2cc(Cl)ccc21,,BBB+,6.865834560000004
1800,CN1C(=O)CC(=O)N(c2ccccc2)c2cc(C(F)(F)F)ccc21,,BBB+,8.694149478999998
1801,CN1C(=O)CC(C)(c2ccccc2)C1=O,,BBB+,8.883885890000004
1802,CN1C(=O)CC(c2ccccc2)C1=O,,BBB+,7.648787169999996
1803,CN1C(=O)CC2(CCN(CCCC(=O)c3ccc(F)cc3)CC2)C1=O,,BBB+,11.743704375999997
1804,CN1C(=O)CCC1c1cccnc1,,BBB+,8.350318739999993
1805,CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)c(Cl)c1,,BBB+,6.000196229000003
1806,CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1,,BBB+,9.626565070333335
1807,CN1C(=O)CN(C(N)=O)C(c2ccccc2)c2cc(Cl)ccc21,,BBB+,8.29014154
1808,CN1C(=O)CN2CCc3ccccc3C2c2cc(Cl)ccc21,,BBB+,8.321587929000003
1809,CN1C(=O)CN=C(C2=CCCCC2)c2cc(Cl)ccc21,,BBB+,2.7473319149999993
1810,CN1C(=O)CN=C(C2=CCCCC2)c2cc([N+](=O)[O-])ccc21,,BBB+,10.10490836
1811,CN1C(=O)CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc21,,BBB+,10.586126704000002
1812,CN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,,BBB+,9.040265254
1813,CN1C(=O)OC(C)(C)C1=O,,BBB+,10.37634274626667
1814,CN1C(=S)CN=C(c2ccccc2)c2cc(Cl)ccc21,,BBB+,7.645271218999997
1815,CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O,,BBB-,14.75080663
1816,CN1C(CC(=O)c2ccccc2)CCCC1CC(O)c1ccccc1,,BBB+,7.014739594999997
1817,CN1C(CCl)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,,BBB-,14.178873699999988
1818,CN1C(CSCC(F)(F)F)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,,BBB-,13.6247637
1819,CN1C2CCC1CC(OC(=O)C(C)(CO)c1ccccc1)C2,,BBB+,10.366944904666665
1820,CN1C2CCC1CC(OC(=O)[C@H](CO)c1ccccc1)C2,,BBB+,13.235304024666666
1821,CN1C2CCC1CC(OC(c1ccccc1)c1ccccc1)C2,,BBB+,7.899628474000001
1822,CN1CC(=O)NC1=NC(=O)Nc1cccc(Cl)c1,,BBB+,10.24710833119048
1823,CN1CC(CSc2ccccn2)C=C2c3cccc4[nH]cc(c34)CC21,,BBB+,8.187479319999996
1824,CN1CC=C(c2ccccc2)CC1,,BBB+,5.581055275333336
1825,CN1CCC(=C2c3ccccc3C(O)c3ccccc32)CC1,,BBB+,7.3765135520000005
1826,CN1CCC(=C2c3ccccc3CCc3sccc32)CC1,,BBB+,7.482128415000002
1827,CN1CCC(=C2c3ccccc3Oc3ccc(Cl)cc32)CC1,,BBB+,5.189906667000002
1828,CN1CCC(=C2c3ccccc3Sc3ccccc32)CC1,,BBB+,6.121663770000002
1829,CN1CCC(C)(CN2c3ccccc3Sc3ccccc32)C1,,BBB+,7.421579805
1830,CN1CCC(OC2c3ccccc3CCc3ccccc32)CC1,,BBB+,8.278040098999996
1831,CN1CCC2(C)CC(Cc3ccc(O)cc32)C1,,BBB+,4.369840325999999
1832,CN1CCC23c4c5ccc(O)c4OC2C(O)CCC3C1C5,,BBB+,10.425091280299998
1833,CN1CCC23c4c5ccc(O)c4OC2CCCC3C1C5,,BBB+,4.2421139499999985
1834,CN1CCC2=C(C1)c1ccccc1Cc1ccccc12,,BBB+,6.748809956999997
1835,CN1CCC2=C(CC1)c1cc(C#N)ccc1Sc1ccccc12,,BBB+,6.642785641000001
1836,CN1CCC2=C(CC1)c1ccccc1N(C)c1ccccc12,,BBB+,7.916929225000001
1837,CN1CCC2=C(CC1)c1ccccc1Oc1ccccc12,,BBB+,7.7466068150000025
1838,CN1CCCC(CN2c3ccccc3Sc3ccccc32)C1,,BBB+,7.421579805
1839,CN1CCCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,,BBB+,8.298102018999996
1840,CN1CCCc2cccc(OCC3CNCCO3)c21,,BBB+,13.730212369999999
1841,CN1CCN(/C=C2\N=C3CN=C(c4ccccc4Cl)c4cc([N+](=O)[O-])ccc4N3C2=O)CC1,,BBB+,13.117745534000008
1842,CN1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CCCC2)C1,,BBB+,5.460552173000005
1843,CN1CCN(C(=O)OC2C3=C(SCCS3)C(=O)N2c2ccc3ccc(Cl)nc3n2)CC1,,BBB+,13.064642856999999
1844,CN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,,BBB+,9.619089986999997
1845,CN1CCN(C2=Cc3cc(Cl)ccc3/C(=C\C#N)c3ccccc32)CC1,,BBB+,8.276327069
1846,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,,BBB+,9.610235089999998
1847,CN1CCN(C2=Nc3cc(F)ccc3Cc3ccccc32)CC1,,BBB+,8.168131711000006
1848,CN1CCN(C2=Nc3ccccc3Cc3ccccc32)CC1,,BBB+,6.836944151000006
1849,CN1CCN(C2=Nc3ccccc3Sc3ccc(Cl)cc32)CC1,,BBB+,9.91886229
1850,CN1CCN(C2=Nc3ccccc3Sc3nccn32)CC1,,BBB+,14.056872180000001
1851,CN1CCN(C2=Nc3cscc3/C(=C/C#N)c3cscc32)CC1,,BBB+,14.764639779999989
1852,CN1CCN(C2Cc3ccccc3Sc3ccc(Cl)cc32)CC1,,BBB+,8.392500989000002
1853,CN1CCN(CC(=O)[C@@]2(O)CC[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@@]32C)CC1,,BBB+,5.908336247773335
1854,CN1CCN(CC/C=C2\c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,,BBB+,15.328969909999987
1855,CN1CCN(CCC(=O)N2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,,BBB+,9.106828602999999
1856,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,,BBB+,8.937751487999996
1857,CN1CCN(CCCN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,,BBB+,15.409169989999999
1858,CN1CCN(CCN2CCN(CCCN3c4ccccc4Sc4ccc(Cl)cc43)CC2)C1=O,,BBB+,12.385457172959994
1859,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2SCC4)CC1,,BBB-,16.425625664000005
1860,CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2)CC1,,BBB-,17.22472111799999
1861,CN1CCN(c2cc3c(nn2)Oc2ccccc2N3C)CC1,,BBB+,14.313574730000001
1862,CN1CCN(c2ccccc2Cc2ccccc2)CC1,,BBB+,9.31219978
1863,CN1CCN(c2ncc(-c3cc(Cl)cc(Cl)c3Cl)c(N)n2)CC1,,BBB+,16.239875787999992
1864,CN1CCN2c3cc(F)ccc3C(c3cccs3)=NCC2C1,,BBB+,9.565534290000002
1865,CN1CCN2c3ccccc3Cn3cccc3C2C1,,BBB+,6.735110163000006
1866,CN1CCN=C(c2ccccc2)c2cc(Cl)ccc21,,BBB+,9.864064104000002
1867,CN1CCOC(c2ccccc2)c2ccccc2C1,,BBB+,9.905514750000002
1868,CN1CC[C@@H]2c3cc(Cl)ccc3Oc3ccccc3[C@H]2C1,,BBB+,6.464949694
1869,CN1CC[C@@]2(C)c3cc(OC(=O)N4CCc5ccccc5C4)ccc3N(C)[C@@H]12,,BBB+,10.1800638
1870,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc1ccc(O)cc13,,BBB+,2.763026062999998
1871,CN1CC[C@]23NC(=O)CC(c4cc(Cl)ccc4O2)C3C1,,BBB+,6.539597829333337
1872,CN1CC[C@]23c4c5ccc(O)c4O[C@@]2(C)C(=O)CC[C@H]3[C@H]1C5,,BBB+,7.757054560299999
1873,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5,,BBB+,9.870840070299998
1874,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(O)C=C[C@H]3[C@H]1C5,,BBB+,11.183162772299998
1875,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)CC[C@@]3(O)[C@H]1C5,,BBB+,11.977376377999995
1876,CN1CC[C@]23c4c5ccc(OC(=O)c6cccnc6)c4O[C@H]2[C@@H](OC(=O)c2cccnc2)C=C[C@H]3[C@H]1C5,,BBB+,11.327629119959997
1877,CN1CCc2cc(Cl)c(O)cc2[C@@H](c2cc(Br)cc3c2OCC3)C1,,BBB+,7.531243805999997
1878,CN1CCc2cc(Cl)c(O)cc2[C@@H](c2cccc3c2OCC3)C1,,BBB+,8.82060867
1879,CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,,BBB+,6.611520288000006
1880,CN1C[C@@H](CC#N)CC2c3cccc4[nH]cc(c34)C[C@H]21,,BBB+,8.927975423000003
1881,CN1C[C@@H](NS(=O)(=O)N(C)C)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21,,BBB+,14.641270951999992
1882,CN1C[C@@H]2[C@@H](Cc3ccc(Cl)cc3[C@H]2c2ccccc2)C1,,BBB+,6.978717149999999
1883,CN1C[C@@H]2c3cc(Cl)ccc3Oc3ccccc3[C@@H]2C1,,BBB+,8.060933412000004
1884,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,,BBB-,11.600061267966664
1885,CN1C[C@H](CN2CC(=O)NC(=O)C2)C=C2c3cccc4[nH]cc(c34)C[C@H]21,,BBB+,12.710974123999993
1886,CN1Cc2c(N)cccc2C(c2ccccc2)C1,,BBB+,9.263791510000006
1887,CN1[C@H]2CCC[C@@H]1CC(NC(=O)c1nn(C)c3ccccc13)C2,,BBB+,8.144155278666666
1888,CN1[C@H]2CC[C@@H]1CC(NC(=O)N1CC(C)(C)c3ccccc31)C2,,BBB+,3.4107232100000004
1889,CN1[C@H]2CC[C@@H]1CC(NC(=O)c1cn(C3CCCCC3)c3ccccc3c1=O)C2,,BBB+,8.565637538299997
1890,CN1c2cc(F)ccc2C(c2ccccc2)=NCC1CNC(=O)c1ccoc1,,BBB+,14.514424943999991
1891,CN1c2ccccc2C(NCCCCCCC(=O)O)c2ccc(Cl)cc2S1(=O)=O,,BBB+,10.439625989999998
1892,CN1c2ccccc2C(c2ccccc2Cl)=NCC1(Cl)CO,,BBB+,8.532788874
1893,CN1c2ccccc2C(c2ccccc2F)=NCC1CNC(=O)c1ccsc1,,BBB+,10.68414332399999
1894,CN=C(Cc1ccc2ccccc2c1)NC,,BBB+,7.970841810000007
1895,CN=C1CN(O)C(c2ccccc2)=c2cc(Cl)ccc2=N1,,BBB+,10.512359848333336
1896,CNC(=O)CCN1CCN(CCC=C2c3ccccc3Sc3ccc(Cl)cc32)CC1,,BBB+,9.110659089999995
1897,CNC(=O)C[C@@H](N)C(=O)N[C@@H](C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12)c1ccc(O)cc1,,BBB-,21.73243688000002
1898,CNC(=O)N1CC(Oc2cccc(C(F)(F)F)c2)C1,,BBB+,7.151670984000001
1899,CNC(=O)NC(O)C(Cl)(Cl)Cl,,BBB+,8.110412678133333
1900,CNC(=O)O[C@H]1OC(=O)[C@]2(C)[C@@H]3C=C[C@@H](C3)[C@H]12,,BBB+,11.41553485
1901,CNC(C)C(=O)c1ccc(OC)cc1,,BBB-,9.079572421666663
1902,CNC(C)C(O)c1ccc(O)cc1,,BBB-,8.7529416
1903,CNC(C)C1CCC(N)C(OC2C(N)CC(N)C(OC3OCC(C)(O)C(NC)C3O)C2O)O1,,BBB-,31.08834348333332
1904,CNC/C=C(/c1ccc(Br)cc1)c1cccnc1,,BBB+,8.593768243999998
1905,CNC1(c2ccccc2Cl)CCCCC1=O,,BBB+,5.7966060960000005
1906,CNC1C(O)C(OC2C(NC(=O)C(O)CN)CC(N)C(OC3OC(CN)C(O)C(O)C3O)C2O)OCC1(C)O,,BBB-,44.628273969999974
1907,CNC1CCC(c2ccccc2)c2ccccc21,,BBB+,6.761550009999996
1908,CNC1CCN2c3ccccc3CCc3cccc1c32,,BBB+,9.209599805999998
1909,CNC1CCc2ncsc2C1,,BBB+,7.745561319999995
1910,CNC1Cc2ccccc2N(C)c2ccccc21,,BBB+,9.4761089
1911,CNCC(O)c1ccc(O)c(O)c1,,BBB-,11.922287220000003
1912,CNCC(O)c1cccc(OC(=O)C(C)(C)C)c1,,BBB-,16.820939580000005
1913,CNCC12CCC(c3ccccc31)c1ccccc12,,BBB+,8.668313807999997
1914,CNCCC(Oc1cccc2ccccc12)c1cccs1,,BBB+,5.8524947160000025
1915,CNCCC(Oc1ccccc1OC)c1ccccc1,,BBB+,8.326834284000004
1916,CNCCC=C1c2ccccc2C(C)(C)c2ccccc21,,BBB+,6.433639969999998
1917,CNCCC=C1c2ccccc2C2CC2c2ccccc21,,BBB+,6.419718800000001
1918,CNCCCC1(C)C(=O)N(c2ccccc2)c2ccccc21,,BBB+,8.761844767999998
1919,CNCCCC1(C)CN(c2ccccc2)c2ccccc21,,BBB+,7.531583159999996
1920,CNCCCC1(c2ccccc2)OC(C)(C)c2ccccc21,,BBB+,7.507813164999999
1921,CNCCCC1c2ccccc2C=Cc2ccccc21,,BBB+,6.304376039999999
1922,CNCCCCOc1ccccc1Cc1ccccc1,,BBB+,8.569871058
1923,CNCCCN1Cc2ccccc2Cc2ccccc21,,BBB+,9.02115933
1924,CNCCCN1c2ccccc2C(C)(C)c2ccccc21,,BBB+,7.496351269999996
1925,CNCCOC(c1ccccc1)c1ccccc1C,,BBB+,8.632974559999997
1926,CNCCON=c1c2ccccc2ccc2ccccc12,,BBB+,9.143222443000003
1927,CNCCSC1=Cc2cc(F)ccc2Oc2ccccc21,,BBB+,6.881917134999998
1928,CNCC[C@@H](O)[C@@H]1C[C@H](SC2=C(C(=O)O)N3C(=O)[C@H]([C@@H](C)O)[C@H]3[C@H]2C)CN1,,BBB-,20.22548814999999
1929,CNCC[C@@H](Oc1ccccc1C)c1ccccc1,,BBB+,8.014935389999998
1930,CNC[C@@H]1CN(c2ccc(OCc3cccc(Cl)c3)cc2)C(=O)O1,,BBB+,11.829960219999997
1931,CNC[C@H](O)CC12CCC(c3ccccc31)c1ccccc12,,BBB+,8.396336748
1932,CNC[C@H](O)c1ccc(O)c(O)c1,,BBB-,11.922287220000003
1933,CNO.Cc1oc(C(C)(C)N(C(C)(C)N)C(C)(C)N)c(C)c1C,,BBB+,10.80941253285333
1934,CN[C@@H](C)[C@H](O)c1ccccc1,,BBB-,8.099314363333331
1935,CN[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,,BBB+,2.840290950000002
1936,CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3OC(CN)=CC[C@H]3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O,,BBB-,31.251969499999984
1937,CN[C@@H]1[C@@H](O[C@H]2O[C@H](CO)[C@@H](N)[C@H](O)[C@H]2O)O[C@H]2C[C@@H](N)[C@H](O[C@@H]3[C@@H](N)C[C@@H](N)[C@H](O)[C@H]3O)O[C@@H]2[C@@H]1O,,BBB-,44.94441101999998
1938,CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@@H]3[C@@H](N=C(N)N)[C@H](O)[C@@H](N=C(N)N)[C@H](O)[C@H]3O)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O,,BBB-,44.80673879999998
1939,CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@@H]3[C@@H](O)[C@H](O)[C@@H](N=C(N)N)[C@H](O)[C@H]3N=C(N)N)O[C@@H](C)[C@]2(O)CO)O[C@@H](CO)[C@H](O)[C@H]1O,,BBB-,44.81417849999996
1940,CN[C@H](CC(C)C)C(=O)NC1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)(N)[C@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O,,BBB-,41.16585588999998
1941,CNc1cc(OC)c(C(=O)N[C@@H]2CCN(Cc3ccccc3)[C@@H]2C)cc1Cl,,BBB+,10.594319769999995
1942,CNc1nc(Cl)c(SC)c(N2CCN(C)CC2)n1,,BBB+,15.113640922960004
1943,CO/N=C(/C(=O)NC1C(=O)N(OCC(=O)O)[C@H]1C)c1csc(N)n1,,BBB-,22.669082300000014
